id,code_number,description,add_entry
"combined_nom_63051090",63051090,"Sacchi e sacchetti da imballaggio, di iuta o di altre fibre tessili liberiane della voce 5303, nuovi",
"combined_nom_63052000",63052000,"Sacchi e sacchetti da imballaggio, di cotone",
"combined_nom_63053211",63053211,"Contenitori flessibili per merci alla rinfusa, ottenuti da lamelle o forme simili, a maglia, di polietilene o di polipropilene",
"combined_nom_63053281",63053281,"Contenitori flessibili per merci alla rinfusa, ottenuti da lamelle o forme simili di polietilene o di polipropilene, di peso =< 120 g/m2 (escl. a maglia)",
"combined_nom_63053289",63053289,"Contenitori flessibili per merci alla rinfusa, ottenuti da lamelle o forme simili di polietilene o di polipropilene, di peso > 120 g/m² (escl. a maglia)",
"combined_nom_63053290",63053290,"Contenitori flessibili per merci alla rinfusa, di materie tessili sintetiche o artificiali (escl. ottenuti da lamelle o forme simili di polietilene o di polipropilene)",
"combined_nom_63053310",63053310,"Sacchi e sacchetti da imballaggio, ottenuti da lamelle o forme simili, a maglia, di polietilene o di polipropilene (escl. contenitori flessibili per merci alla rinfusa)",
"combined_nom_63053391",63053391,"Sacchi e sacchetti da imballaggio, ottenuti da lamelle o forme simili di polietilene o di polipropilene, di peso =< 120 g/m2 (escl. a maglia nonchè contenitori flessibili per merci alla rinfusa)",
"combined_nom_63053399",63053399,"Sacchi e sacchetti da imballaggio, ottenuti da lamelle o forme simili, di polietilene o di polipropilene, di peso > 120 g/m² (escl. a maglia nonchè contenitori flessibili per merci alla rinfusa)",
"combined_nom_63053900",63053900,"Sacchi e sacchetti da imballaggio, di materie tessili sintetiche o artificiali (escl. ottenuti da lamelle o forme simili di polietilene o di polipropilene, nonchè contenitori flessibili per merci alla rinfusa)",
"combined_nom_63059000",63059000,"Sacchi e sacchetti da imballaggio, di materie tessili (escl. di materie sintetiche o artificiali, cotone, iuta o altre fibre tessili liberiane della voce 5303)",
"combined_nom_63061100",63061100,"Copertoni e tende per l'esterno, di cotone (escl. coperte protettive di lino o di tessuti leggeri, confezionati alla maniera di copertoni)",
"combined_nom_63061200",63061200,"Copertoni e tende per l'esterno, di fibre sintetiche (escl. coperte protettive di lino o di tessuti leggeri, confezionati alla maniera di copertoni)",
"combined_nom_63061900",63061900,"Copertoni e tende per l'esterno, di materie tessili diverse dal cotone e dalle fibre sintetiche",
"combined_nom_63062100",63062100,"Tende, di cotone",
"combined_nom_63062200",63062200,"Tende, di fibre sintetiche",
"combined_nom_63062900",63062900,"Tende, di materie tessili diverse dal cotone e dalle fibre sintetiche",
"combined_nom_63063100",63063100,"Vele per imbarcazioni, per tavole o carri a vela, di fibre sintetiche",
"combined_nom_63063900",63063900,"Vele per imbarcazioni, per tavole o carri a vela, di materie tessili diverse dalle fibre sintetiche",
"combined_nom_63064100",63064100,"Materassi pneumatici, di cotone","Numero dei pezzi"
"combined_nom_63064900",63064900,"Materassi pneumatici, di materie tessili diverse dal cotone","Numero dei pezzi"
"combined_nom_63069100",63069100,"Oggetti per il campeggio, di cotone (escl. tende, tende per l'esterno, vele, materassi pneumatici, sacchi da montagna, zaini e simili, nonchè sacchi a pelo, materassi e cuscini con imbottitura)",
"combined_nom_63069900",63069900,"Oggetti per il campeggio, di materie tessili (escl. di cotone, nonchè tende, tende per l'esterno, vele, materassi pneumatici, sacchi da montagna, zaini e simili, sacchi a pelo, materassi e cuscini con imbottitura)",
"combined_nom_63071010",63071010,"Tele e strofinacci, anche scamosciati e articoli simili, a maglia",
"combined_nom_63071030",63071030,"Tele e strofinacci, anche scamosciati e articoli simili, di stoffe (non tessute)",
"combined_nom_63071090",63071090,"Tele e strofinacci, anche scamosciati e articoli simili, di prodotti di materie tessili di ogni sorta (escl. stoffe (non tessute) e a maglia)",
"combined_nom_63072000",63072000,"Cinture e giubbotti di salvataggio, ottenuti con prodotti di materie tessili di ogni sorta",
"combined_nom_63079010",63079010,"Manufatti di materie tessili, confezionati, incl. i modelli di vestiti, a maglia, n.n.a.",
"combined_nom_63079091",63079091,"Manufatti di materie tessili, confezionati, incl. i modelli di vestiti, di feltro, n.n.a.",
"combined_nom_63079099",63079099,"Manufatti di materie tessili, confezionati, incl. i modelli di vestiti, diversi da quelli a maglia e di feltro, n.n.a.",
"combined_nom_63080000",63080000,"Assortimenti di pezzi di tessuto e di filati, anche con accessori, per la confezione di tappeti, arazzi, tovaglie o tovaglioli ricamati, o manufatti tessili simili, in imballaggi per la vendita al minuto",
"combined_nom_63090000",63090000,"Oggetti da rigattiere",
"combined_nom_63101010",63101010,"Stracci, spago, corde e funi, in forme di avanzi o di oggetti fuori uso, selezionati, di lana, di peli fini o grossolani",
"combined_nom_63101030",63101030,"Stracci, spago, corde e funi, in forme di avanzi o di oggetti fuori uso, selezionati, di lino o di cotone",
"combined_nom_63101090",63101090,"Stracci, spago, corde e funi, in forme di avanzi o di oggetti fuori uso, selezionati, di materie tessili diverse dalla lana, dai peli fini o grossolani e dal lino o cotone",
"combined_nom_63109000",63109000,"Stracci, spago, corde e funi, in forme di avanzi o di oggetti fuori uso, non selezionati di materie tessili",
"combined_nom_64000000",64000000,"Merci del capitolo 64 al di sotto della soglia di assimilazione",
"combined_nom_64011010",64011010,"Calzature impermeabili con suole esterne di gomma o di materia plastica, con puntale protettivo di metallo, con tomaie di gomma","Paia"
"combined_nom_64011090",64011090,"Calzature impermeabili con suole esterne di gomma o di materia plastica, con puntale protettivo di metallo, con tomaie di materia plastica","Paia"
"combined_nom_64019100",64019100,"Calzature impermeabili con suola esterna e tomaia di gomma o materia plastica, la cui tomaia non è stata né unita  alla suola esterna mediante cucitura o con ribadini, chiodi, viti, naselli e simili, né formata da differenti pezzi uniti con gli stess","Numero di paia"
"combined_nom_64019210",64019210,"Calzature impermeabili con suole esterne di gomma o di materia plastica, escluse quelle con puntale protettivo di metallo, che ricoprono la caviglia ma non il ginocchio, con tomaie di gomma","Paia"
"combined_nom_64019290",64019290,"Calzature impermeabili con suole esterne di gomma o di materia plastica, escluse quelle con puntale protettivo di metallo, che ricoprono la caviglia ma non il ginocchio, con tomaie di materia plastica","Paia"
"combined_nom_64019900",64019900,"Calzature impermeabili con suola esterna e tomaia di gomma o materia plastica, la cui tomaia non è stata né unita  alla suola esterna mediante cucitura o con ribadini, chiodi, viti, naselli e simili, né formata da differenti pezzi uniti con gli stess","Numero di paia"
"combined_nom_64021210",64021210,"Calzature da sci, con suola esterna e tomaia di gomma o di materia plastica (escl. le calzature impermeabili della voce 6401)","Paia"
"combined_nom_64021290",64021290,"Calzature per il surf da neve, con suola esterna e tomaia di gomma o di materia plastica (escl. le calzature impermeabili della voce 6401)","Paia"
"combined_nom_64021900",64021900,"Calzature per lo sport, escluse quelle da sci, non impermeabili, con suole esterne e tomaie di gomma o di materia plastica","Paia"
"combined_nom_64022000",64022000,"Calzature con suola esterna e tomaia di gomma o di materia plastica, con tomaia a strisce o cinturini fissati alla suola con naselli (escl. le calzature aventi carattere di giocattolo)","Paia"
"combined_nom_64023000",64023000,"Calzature con suola esterna e tomaia di gomma o di materia plastica, con puntale protettivo di metallo (escl. le calzature impermeabili della voce 6401, le calzature per lo sport e le calzature ortopediche)","Paia"
"combined_nom_64029100",64029100,"Calzature con suola esterna e tomaia di gomma o di materia plastica, che ricoprono la caviglia (escl. le calzature con puntale protettivo di metallo e le calzature impermeabili della voce 6401, le calzature per lo sport, le calzature ortopediche e le","Paia"
"combined_nom_64029910",64029910,"Calzature con suola esterna di gomma o di materia plastica e tomaia di gomma (escl. le calzature che ricoprono la caviglia, le calzature con tomaia a strisce o cinturini fissati alla suola con naselli, le calzature con puntale protettivo di metallo, ","Paia"
"combined_nom_64029931",64029931,"Calzature con suola esterna di gomma o di materia plastica e tomaia di materia plastica, la cui mascherina è formata da strisce o presenta uno o più intagli, con tacco di altezza, incl. la suola, > 3cm (escl. le calzature con tomaia a strisce o cintu","Paia"
"combined_nom_64029939",64029939,"Calzature con suola esterna di gomma o di materia plastica e tomaia di materia plastica, la cui mascherina è formata da strisce o presenta uno o più intagli, con tacco di altezza, incl. la suola, =< 3 cm (escl. le calzature con tomaia a strisce o cin","Paia"
"combined_nom_64029950",64029950,"Pantofole ed altre calzature da camera, con suole esterne di gomma o di materia plastica e tomaie di materia plastica","Paia"
"combined_nom_64029991",64029991,"Calzature con suola esterna di gomma o di materia plastica e tomaia di materia plastica, con suola interna di lunghezza < 24 cm (escl. le calzature che ricoprono la caviglia, le calzature la cui mascherina è formata da strisce o presenta uno o più in","Paia"
"combined_nom_64029993",64029993,"Calzature con suola esterna di gomma o di materia plastica e tomaia di materia plastica, con suola interna di lunghezza >= 24 cm, non riconoscibili come calzature per uomo o per donna (escl. le calzature che ricoprono la caviglia, le calzature la cui","Paia"
"combined_nom_64029996",64029996,"Calzature con suola esterna di gomma o materia plastica e con tomaia di materia plastica, con suola interna di lunghezza >= 24 cm, per uomo (escl. che ricoprono la caviglia oppure la cui mascherina èformata da strisce o presenta uno o più intagli, op","Paia"
"combined_nom_64029998",64029998,"Calzature con suola esterna di gomma o materia plastica e con tomaia di materia plastica, con suola interna di lunghezza >= 24 cm, per donna (escl. che ricoprono la caviglia oppure la cui mascherina è formata da strisce o presenta uno o più intagli, ","Paia"
"combined_nom_64031200",64031200,"Calzature da sci e calzature per il surf da neve, con suola esterna di gomma, di materia plastica, di cuoio naturale o ricostituito e tomaia di cuoio naturale","Paia"
"combined_nom_64031900",64031900,"Calzature per lo sport con suola esterna di gomma, di materia plastica, di cuoio naturale o ricostituito e tomaia di cuoio naturale (escl. le calzature da sci, le calzature per il surf da neve e le calzature cui sono fissati pattini da ghiaccio o a r","Paia"
"combined_nom_64032000",64032000,"Calzature con suole esterne di cuoio naturale e con tomaie a strisce di cuoio naturale passanti sopra il collo del piede e intorno all'alluce, escluse quelle da sport","Paia"
"combined_nom_64033000",64033000,"Calzature con tomaia di cuoio naturale e suola principale di legno, senza suola interna e senza puntale protettivo di metallo","Paia"
"combined_nom_64034000",64034000,"Calzature con suole esterne di gomma, di materia plastica, di cuoio naturale o ricostituito e con tomaie di cuio naturale non a strisce, escluse quelle da sport, con puntale protettivo di metallo","Paia"
"combined_nom_64035111",64035111,"Calzature con suole esterne di cuoio naturale, escluse quelle da sport, che ricoprono la caviglia ma non il polpaccio, con suole interne di lunghezza fino a 24 cm, con tomaie di cuoio naturale","Paia"
"combined_nom_64035115",64035115,"Calzature con suole esterne di cuoio naturale, escluse quelle da sport, che ricoprono la caviglia ma non il polpaccio, con suole interne di lunghezza superiore  a 24 cm, per uomo, con tomaie di cuoio naturale","Paia"
"combined_nom_64035119",64035119,"Calzature con suole esterne di cuoio naturale, escluse quelle da sport, che ricoprono la caviglia ma non il polpaccio, con suole interne di lunghezza superiore  a 24 cm, per donna, con tomaie di cuoio naturale","Paia"
"combined_nom_64035191",64035191,"Calzature con suole esterne di cuoio naturale, escluse quelle da sport, e diverse da quelle che ricoprono la caviglia ma non il polpaccio, con suole interne di lunghezza fino a 24 cm, con tomaie di cuoio naturale","Paia"
"combined_nom_64035195",64035195,"Calzature con suole esterne di cuoio naturale, escluse quelle da sport, e diverse da quelle che ricoprono la caviglia ma non il polpaccio, con suole interne di lunghezza superiore  a 24 cm, per uomo, con tomaie di cuoio naturale","Paia"
"combined_nom_64035199",64035199,"Calzature con suole esterne di cuoio naturale, escluse quelle da sport, e diverse da quelle che ricoprono la caviglia ma non il polpaccio, con suole interne di lunghezza superiore  a 24 cm, per donna, con tomaie di cuoio naturale","Paia"
"combined_nom_64035911",64035911,"Calzature con suole esterne di cuoio naturale, escluse quelle da sport, di cui la mascherina e' formata da strisce o presenta uno o piu' tagli, con altezza del tacco, compresa la suola, superiore  a 3 cm, con tomaie di cuoio naturale","Paia"
"combined_nom_64035931",64035931,"Calzature con suole esterne di cuoio naturale, escluse quelle da sport, di cui la mascherina e' formata da strisce o presenta uno o piu' tagli, con altezza del tacco, compresa la suola, inferiore a 3 cm e con suole interne di lunghezza inferiore  a 2","Paia"
"combined_nom_64035935",64035935,"Calzature con suole esterne di cuoio naturale, escluse quelle da sport, di cui la mascherina e' formata da strisce o presenta uno o piu' tagli, con altezza del tacco, compresa la suola, inferiore a 3 cm e con suole interne di lunghezza uguale o super","Paia"
"combined_nom_64035939",64035939,"Calzature con suole esterne di cuoio naturale, escluse quelle da sport, di cui la mascherina e' formata da strisce o presenta uno o piu' tagli, con altezza del tacco, compresa la suola, inferiore a 3 cm e con suole interne di lunghezza uguale o super","Paia"
"combined_nom_64035950",64035950,"Pantofole ed altre calzature da camera, con suole esterne e tomaie di cuoio naturale","Paia"
"combined_nom_64035991",64035991,"Calzature con suole esterne di cuoio naturale, escluse quelle da sport, di cui la mascherina e' diversa da quella formata da strisce o presenta uno o piu' tagli, con suole interne di lunghezza inferiore a 24 cm, con tomaie di cuoio naturale","Paia"
"combined_nom_64035995",64035995,"Calzature con suole esterne di cuoio naturale, escluse quelle da sport, di cui la mascherina e' diversa da quella formata da strisce o presenta uno o piu' tagli, con suole interne di lunghezza uguale o superiore  a 24 cm, per uomo, con tomaie di cuoi","Paia"
